ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device,latitude,longitude
1247,churned,23,23,387.1836048,3370,179,0,649.1363248,368.3859766,6,3,Android,3.1475491080939384,101.70454514523459
2519,retained,150,120,162.1582607,675,0,125,3125.146384,2427.191044,3,1,iPhone,3.1425359777002257,101.67204502476969
13886,retained,28,28,66.9897948,677,37,3,4065.216654,784.6660967,28,24,Android,3.1437231281397584,101.73653863286354
13141,retained,68,55,304.4596408,794,169,0,5124.687079,3869.204275,17,13,Android,3.1212939088760443,101.69311656530526
10810,retained,87,69,306.4597935,994,1,54,3114.832133,1822.309899,23,14,iPhone,3.146304805500366,101.69591566620267
6455,retained,225,181,566.1539037,68,0,0,4351.827182,1591.973432,8,3,iPhone,3.1682817870133757,101.70909214113769
13448,retained,196,159,254.3279534,960,2,12,9491.575951,981.0715581,2,0,Android,3.1534949418923284,101.69833548486267
13577,churned,98,79,108.7544156,862,71,0,3680.014909,1724.956762,2,1,Android,3.1148357642020144,101.68973038544138
11281,retained,135,109,290.3983741,559,34,0,2576.993585,1849.477463,30,24,iPhone,3.132197048176622,101.70968212653487
11217,retained,13,11,85.04311245,3238,645,105,6291.280538,5159.908646,17,15,iPhone,3.163889012186068,101.70990076111887
14168,retained,1,1,13.41019592,756,56,30,4432.521767,819.7201122,15,10,iPhone,3.15056169017979,101.63956518609184
13951,retained,121,97,236.5553001,682,69,0,3166.285579,1164.827507,28,21,iPhone,3.1675823441096016,101.68602279378987
14389,retained,123,99,207.0789682,222,356,8,3763.518562,2041.472403,19,16,iPhone,3.1549170030356626,101.71270452972357
7476,churned,238,192,238.4379373,291,240,0,5335.823114,1351.192666,5,0,Android,3.1550826928383247,101.63000693759135
5099,retained,3,3,15.42916981,2443,431,36,4519.677665,2546.489746,21,12,iPhone,3.1054321191571366,101.66271825072657
11385,churned,70,56,508.623508,2560,146,0,2073.511469,934.3054208,4,2,iPhone,3.1411437408712177,101.70312198595947
608,retained,24,24,144.2775698,1868,372,55,6337.869591,4350.063537,21,14,Android,3.1319974365696486,101.70243528938497
6346,churned,165,133,241.5475139,2960,82,0,2365.692819,1697.726985,8,5,Android,3.140969701940389,101.67866983912506
13980,retained,40,33,45.19441791,2663,20,0,4812.714183,1905.227863,16,16,Android,3.1636184360466606,101.7087063945368
12470,retained,298,239,498.3468023,875,115,0,7985.580318,5668.163185,13,10,iPhone,3.1280151549341397,101.68323829484262
7722,churned,0,0,20.3080273,2662,0,58,5995.566754,2179.063702,17,17,Android,3.1363553454165958,101.68388713207783
3477,retained,53,45,152.9778059,1254,0,0,4873.646383,1915.460244,27,24,Android,3.1321007586501266,101.6879840775991
14241,retained,305,251,320.6805585,2598,0,0,3300.973458,2215.836219,10,10,iPhone,3.1342854106142837,101.66554297257267
218,churned,24,19,119.5481767,1827,0,0,5161.398906,3521.634946,3,2,iPhone,3.1276922558175975,101.67597149904917
14945,,34,29,134.4166038,1643,268,2,4554.007843,1579.211201,18,17,Android,3.105740644798347,101.71704083949986
8576,churned,14,11,56.9414796,2036,177,105,3995.493349,1874.648353,1,1,iPhone,3.12388803503312,101.6703744174257
14102,retained,268,214,501.7354028,128,0,16,1843.183373,287.6759919,21,20,iPhone,3.121939773827807,101.71511456271585
12871,churned,7,7,391.9771389,2481,156,0,931.2836047,562.7105947,14,14,Android,3.1582605877232846,101.71101061004117
13275,retained,44,44,475.3458425,844,0,0,963.6583718,482.8054947,17,14,iPhone,3.129588346871532,101.7150255942053
327,churned,12,12,15.7444257,346,0,0,1250.275173,786.0290296,2,2,iPhone,3.156932025897061,101.67516974674311
8830,retained,7,7,43.9259524,3465,0,0,3864.821039,3075.150664,5,4,iPhone,3.1459603504762534,101.68429173765286
3315,retained,96,96,99.85758852,3057,107,55,15655.0389,2715.647653,4,4,iPhone,3.1234788522631436,101.69141796863549
9602,retained,43,37,107.1690008,75,58,116,3583.668076,1505.734573,13,13,iPhone,3.1337056646354546,101.68597096000317
10577,retained,27,22,278.0115065,2286,107,0,531.0504969,348.4599343,21,21,iPhone,3.137132912574279,101.6349243765833
10296,retained,23,20,73.73441569,2676,124,0,7967.987133,2693.311666,24,15,iPhone,3.1400275217136033,101.70665184368492
3295,retained,5,4,164.5942587,3479,105,0,5530.792947,3586.058327,9,6,iPhone,3.180409166307081,101.70175812222188
2157,retained,32,32,34.5746909,586,219,15,1322.414891,1076.404999,6,6,iPhone,3.1272197392137047,101.70734072111311
4877,retained,22,22,36.76339543,3204,45,0,3597.125001,2341.388207,5,4,Android,3.153042282783535,101.67742380195467
8510,retained,1,1,138.79678,2688,0,0,4102.381812,1212.558759,22,14,iPhone,3.121915712645642,101.66881165541835
11466,churned,8,8,170.6459235,580,100,38,1423.747841,464.8884851,5,2,Android,3.1148508923563085,101.66998085206478
6088,churned,15,15,199.1895549,841,0,0,2582.381524,1304.732414,23,14,iPhone,3.129703993413678,101.69098969369179
10664,churned,204,166,208.472987,2355,0,0,6718.624222,1032.476252,3,2,Android,3.1794357498159926,101.70539148659935
1769,retained,59,47,118.6947835,1614,98,0,2344.0231,116.7806551,14,9,iPhone,3.1565969184791376,101.69808098892683
8589,retained,145,117,146.0740611,335,175,0,3934.875642,1468.58243,18,11,iPhone,3.119856987985993,101.67808306191598
11741,retained,45,36,56.87003316,3258,160,14,2862.417596,2034.664151,21,20,iPhone,3.1501796566044904,101.69600852594394
9292,,38,33,420.245106,1792,484,44,4414.206732,1918.906085,18,12,Android,3.1741370947992427,101.66594085918977
11833,retained,10,8,99.22511066,1638,16,41,4292.994289,1152.463414,18,18,iPhone,3.183172295266918,101.72300616112932
11998,retained,14,14,185.6540738,1272,78,0,4132.79243,752.0779183,5,0,Android,3.135723383393216,101.69604612908547
2271,churned,8,8,95.35529985,2051,0,0,6161.224697,4393.910259,3,0,Android,3.1128907595545363,101.6785359334739
12842,retained,8,7,97.85320086,780,0,43,7174.538649,3326.335729,22,18,iPhone,3.1207912724449813,101.65194641063941
6887,retained,5,4,312.5520573,3273,0,0,2128.656313,922.0148552,14,13,iPhone,3.205964143710779,101.71122003793454
9453,retained,54,44,98.93630114,2703,149,0,3989.309798,3132.84114,19,12,iPhone,3.1529827318913393,101.72146947653819
5019,retained,310,248,801.4792356,1407,12,71,2497.360484,1868.017412,17,10,iPhone,3.1616374804779204,101.69136574580847
9211,retained,74,62,196.1681358,468,66,23,1195.899642,597.7237547,29,24,iPhone,3.162137039244538,101.7154039111442
10982,retained,136,113,204.3519773,3383,113,0,1806.278748,60.80988451,21,17,Android,3.123031637927976,101.64796955674116
4843,retained,30,24,72.35837559,2917,674,56,5327.476215,776.8094663,23,14,iPhone,3.133377495418631,101.68415039074198
7841,retained,1,1,20.05113194,1758,0,0,434.9701288,357.7620488,16,15,Android,3.157344978441061,101.70541309761703
1123,retained,35,28,92.06300103,1171,331,0,8709.124107,6460.000923,12,12,iPhone,3.112082391704799,101.68093137167278
12579,retained,49,49,334.0532069,1140,119,0,6171.393869,1904.586401,14,9,Android,3.1596400748760805,101.69415786137738
1323,retained,2,2,11.7962783,733,0,24,4690.008164,2003.522928,26,20,Android,3.136476757420423,101.70124781213275
8888,retained,56,45,78.3886571,92,78,43,5333.914072,2990.933124,15,15,Android,3.1020805109051346,101.69550258588764
11039,churned,70,58,121.7063834,68,247,35,4075.322785,3315.941896,16,11,iPhone,3.1179032877949946,101.66730107406407
3881,retained,32,26,115.1502134,2844,19,26,11316.33486,1372.33619,15,14,iPhone,3.13350464811249,101.7030993563811
13645,retained,14,14,216.3336661,1231,322,20,3828.998008,1611.341043,29,22,iPhone,3.1724127831665174,101.66296137393638
7865,retained,46,38,139.1041185,2591,37,16,1126.574325,928.0137363,28,20,Android,3.133371738441511,101.70427046386993
11535,retained,57,46,287.8988645,3138,172,67,3831.942349,2653.878167,11,8,iPhone,3.159730881527227,101.67839724603776
11001,retained,373,373,391.1607071,1930,0,58,9806.158621,6832.117468,17,10,iPhone,3.1225999607100867,101.65979792970059
188,retained,13,13,148.67747,1026,0,0,9677.771658,2910.908676,28,20,iPhone,3.152191479148133,101.66828975866984
3214,retained,217,175,314.8632029,2371,13,0,7268.763648,1103.519538,16,14,iPhone,3.1211728063849584,101.70719899477281
4043,retained,9,8,92.94060617,1093,39,37,2533.937662,1017.091752,29,23,iPhone,3.128708928326908,101.64024747635322
10854,retained,39,33,94.7310105,3229,250,79,7814.669999,2020.718912,26,18,iPhone,3.1606923598147247,101.72381574324858
9680,retained,16,16,93.34748578,3496,386,133,2178.375484,974.167808,30,22,Android,3.12312117914749,101.69061405149877
4194,retained,138,110,189.5683441,2348,0,67,3955.306898,3077.239811,12,7,Android,3.1220711125036815,101.67354331327903
4201,retained,5,5,101.1825077,2822,71,0,4298.993019,2037.331792,30,28,Android,3.108849399476171,101.7047125435238
3950,retained,10,8,418.3985385,226,156,58,861.5272234,699.2648536,19,11,Android,3.1500303601693913,101.65901534784267
12203,retained,18,14,150.5511057,1525,67,25,2824.182824,1670.594419,25,19,iPhone,3.1517033407419706,101.67174644420602
10414,retained,43,35,70.46867037,1392,114,0,1672.030065,1009.068818,23,16,iPhone,3.1258614161050104,101.69095865475894
3213,retained,8,7,177.4938173,2855,283,0,5731.385234,2712.024739,29,18,Android,3.1410560657003983,101.6706468577445
12107,retained,124,100,177.4039219,3134,55,19,6395.011171,2007.292991,26,20,Android,3.1879187786134824,101.6887297179256
2676,retained,27,22,79.88882722,2347,126,56,2352.586036,1723.323887,15,14,iPhone,3.122650121175704,101.71379368750894
10489,,119,96,198.7728139,3495,1,0,3030.210347,1001.46994,2,2,iPhone,3.1544556293291928,101.69820447342471
6885,retained,19,16,119.8788627,1012,0,0,2674.016634,1855.686649,29,19,iPhone,3.111576120076668,101.71639751925262
10873,retained,176,152,295.7100831,3132,193,0,2839.649787,388.0589745,0,0,iPhone,3.1363593901496585,101.6908888709955
12379,retained,103,87,186.7101896,1459,0,0,4540.556173,2041.979123,1,1,Android,3.170981824180625,101.69797494818296
10751,,71,58,241.1918846,975,53,0,5914.388434,4428.352959,4,4,Android,3.158247588138195,101.69223988710175
2325,retained,1,1,24.72018778,784,27,0,264.6544075,127.5313112,29,24,iPhone,3.1792406005514366,101.68322547895703
373,retained,187,149,206.5263829,2289,113,0,2925.923138,1217.668435,13,8,iPhone,3.120616044652444,101.67270096199026
4828,retained,45,38,53.00868058,3407,143,114,2022.798308,1588.596686,11,11,Android,3.146151172914605,101.68575627211952
2315,retained,68,58,421.8195782,807,69,0,2425.385094,1686.234922,30,27,iPhone,3.1581283441318537,101.70211829634322
9487,retained,293,237,643.3601908,2754,106,0,2612.383618,1048.739281,20,11,iPhone,3.101809107324891,101.69473854992644
9317,retained,68,56,87.43516358,1191,5,0,1303.28435,465.864349,30,26,iPhone,3.119918813159594,101.67693442445787
2501,retained,58,47,143.1279134,1734,0,0,4638.355647,2848.769287,27,22,Android,3.176799572888045,101.67281953252242
6452,retained,141,113,268.8103086,3356,337,40,2878.11958,1197.691575,30,22,iPhone,3.143877597236624,101.69836668149492
12981,retained,12,10,97.74761628,2159,19,63,2117.258295,1524.529152,29,20,iPhone,3.154422551375135,101.69285764425443
7800,retained,28,23,30.05208427,2625,0,34,1203.098978,312.1253892,29,26,iPhone,3.167333496814478,101.67342649824766
10633,retained,32,26,129.6221176,2115,198,0,5883.429934,4290.869373,0,0,iPhone,3.13693385966667,101.69508093198453
10187,retained,4,4,10.54734075,2900,100,0,6074.012039,1830.301808,14,14,iPhone,3.1184796609019214,101.68081724593043
3991,churned,52,51,55.80437185,208,155,0,2630.72513,1190.828764,2,0,iPhone,3.1262743930054957,101.68040192501034
11655,retained,73,64,156.3922102,1906,184,0,3511.301434,1543.268038,18,12,iPhone,3.1291639997723877,101.66617288046905
2769,retained,49,39,107.3735013,1206,440,82,3323.070012,1813.598613,22,17,iPhone,3.138040109368013,101.67154177438952
4829,churned,26,21,281.2457191,440,60,125,2838.468858,2114.08631,10,8,Android,3.100668166625618,101.69345495672106
7202,retained,3,2,72.46968405,3149,32,0,5896.190918,1851.538823,11,5,iPhone,3.1829169432417714,101.70754695240333
12542,churned,42,36,76.60879077,411,0,46,792.5919207,431.2605724,14,12,iPhone,3.124841367205446,101.717688975303
13136,retained,113,91,175.493419,1972,0,0,2347.752606,1120.33928,18,11,iPhone,3.1532157578317714,101.70904184898144
12561,churned,92,80,364.8706225,1916,452,53,5636.558493,2079.28547,8,5,iPhone,3.1460257043690842,101.68751015859516
3116,retained,90,72,122.6602815,1946,271,3,3353.899809,881.1886787,3,3,Android,3.10477591941976,101.69172190285816
3745,retained,15,15,201.8295416,142,209,31,12288.09903,1390.714524,23,20,iPhone,3.1326758492947433,101.6694364310538
5426,churned,28,28,475.9184359,678,202,13,3385.952131,1562.067913,7,2,Android,3.1771452884867992,101.69915372835628
5657,retained,144,115,208.2445402,1138,18,0,3783.331627,3115.590914,17,9,Android,3.160721130453874,101.69309904941278
4045,retained,31,31,49.45885711,931,0,14,4311.49374,1260.915434,7,6,iPhone,3.1500329541285046,101.6487690779203
1087,retained,39,39,50.95706759,1068,0,0,4749.805809,2710.873875,20,13,Android,3.1283031429095054,101.71124368465722
8953,retained,8,8,34.3468916,2430,68,6,3209.694811,1366.037881,25,21,iPhone,3.152950950697571,101.68722382256169
11068,retained,17,17,44.15191471,503,18,54,2832.680953,1780.423617,31,24,Android,3.1435373663902264,101.65928425434547
9479,retained,168,160,265.0516172,994,46,55,2389.653525,716.9571729,18,16,iPhone,3.1525802386157364,101.68166769626129
3963,churned,15,13,27.45321598,806,1,27,574.0568124,450.5323327,17,17,iPhone,3.1503524395023175,101.67889733246993
14323,retained,87,70,141.6184647,2246,264,0,3214.955024,2230.030119,9,9,iPhone,3.1398625352422735,101.6745527720966
8606,,39,33,145.4043998,141,0,66,3403.093493,2051.79111,25,19,Android,3.1622367486424094,101.69451109514895
7623,churned,99,86,189.6198299,2355,181,46,8574.106615,5382.61015,15,14,iPhone,3.1638534876093387,101.6632907263633
1547,retained,210,169,253.5154198,90,160,0,8089.535727,5160.729059,10,5,iPhone,3.10167964652911,101.68482615212662
4149,retained,42,35,175.7585963,44,508,41,8368.555022,3912.656099,30,27,iPhone,3.1103542881613375,101.70480152526645
3608,retained,11,11,383.2520304,3195,152,1,2193.129676,501.3378364,3,3,Android,3.1426673600666373,101.67871405754165
3680,retained,40,36,129.2148869,2635,329,22,3405.280892,2442.416162,30,26,iPhone,3.156785895708714,101.6864923511284
1225,retained,24,24,360.8070303,985,62,52,1319.000154,961.8490422,5,5,iPhone,3.1310283267139827,101.70839923854595
1358,retained,73,61,145.75604,411,334,1,1381.749655,739.1705994,5,1,iPhone,3.147009710504829,101.69610933008961
3207,retained,118,96,154.7708084,3431,150,0,6537.301179,4821.573791,26,25,Android,3.157575811966336,101.69927150568282
1720,retained,56,45,156.8555635,326,415,0,4945.167206,2462.67441,22,18,iPhone,3.135718054977752,101.708828743014
4702,retained,68,68,81.76083533,3080,210,2,8898.67301,1314.238611,25,22,iPhone,3.151211285967785,101.67886447826673
12081,retained,66,53,141.6113263,1440,20,0,8711.335542,4399.236157,17,14,iPhone,3.1356789123490225,101.69933690997706
8834,retained,134,108,529.4173112,2636,37,1,2982.297049,1336.032073,26,23,iPhone,3.148341712285,101.70569856311279
5848,retained,42,42,48.05952719,2840,29,0,1814.395096,383.103416,23,23,iPhone,3.1079075775244824,101.6725118562439
8269,retained,12,12,117.9136306,2163,51,0,6183.178601,1078.707548,15,10,Android,3.1624233932525767,101.69259851363255
7259,churned,8,8,24.38981041,1494,63,52,1192.981495,919.1424471,0,0,iPhone,3.1165438813368285,101.66580724368143
12639,,93,76,473.9531325,306,83,17,1102.909663,423.9197991,17,15,Android,3.118403099255096,101.68308600881302
10782,churned,42,34,320.2999606,411,91,94,4401.772867,2422.378672,5,5,iPhone,3.1065454928964225,101.69271708730115
385,churned,43,35,94.91682916,3175,20,19,2615.228561,1285.625919,4,1,Android,3.0951603427051957,101.69601399447164
14950,retained,41,36,167.2416457,288,53,18,9717.128659,6115.176725,11,7,Android,3.129181493398643,101.70669134269579
10686,churned,264,212,283.6951574,394,34,82,4499.354941,2312.552724,3,3,Android,3.1476382376328025,101.6974356515996
10973,retained,51,41,112.5623739,2275,19,18,6779.258194,3169.329556,5,1,iPhone,3.139740142640095,101.67036030607785
14110,churned,126,101,134.6617667,647,550,0,8004.30829,2436.370403,10,10,Android,3.1417401651641583,101.7003186224282
2021,retained,61,52,118.3158245,3262,8,25,7397.495262,1365.538771,26,24,Android,3.1300063175340536,101.67304925021446
6647,retained,216,210,270.1434724,3487,109,25,7776.801066,5954.74196,11,11,Android,3.1290968470382414,101.67239019769076
311,churned,11,11,65.31764666,2227,116,25,4746.874044,3456.646203,4,4,iPhone,3.1470376932625506,101.67074837352934
10034,retained,39,32,73.25986758,2939,69,0,1327.016697,1029.724572,3,3,Android,3.159468527332323,101.69520789427426
8882,retained,52,43,252.012231,2153,139,61,1883.911742,1152.05577,21,16,iPhone,3.109646908726776,101.66486321645395
13420,retained,32,25,42.14902365,624,37,14,1225.846593,828.3526105,27,24,iPhone,3.1434736164772534,101.68986470712579
6489,retained,91,74,250.5165686,601,0,46,2608.236344,775.6923077,19,17,iPhone,3.151321113572623,101.68601872782061
13536,retained,16,14,224.9786097,1798,360,0,3006.267899,1874.337289,15,11,iPhone,3.1547736908925783,101.71128847284363
4329,churned,212,175,219.8731502,1369,141,0,2870.712269,1891.669683,7,3,iPhone,3.118925784605508,101.70785339030138
4556,churned,10,10,184.3608768,1703,61,40,1768.898858,944.9317073,15,9,iPhone,3.128464222571527,101.66603706235485
9705,retained,207,167,420.7398935,1927,192,75,1789.105842,761.7161212,12,9,iPhone,3.1566867662420646,101.67071880996069
4746,,86,86,137.132412,1438,136,113,2245.160802,1517.928029,24,16,iPhone,3.146709392582236,101.6707818219094
11963,retained,24,24,23.995963,1507,41,0,2323.86745,359.042703,13,13,Android,3.145650936199136,101.67511874088362
930,retained,103,83,111.5606385,435,0,0,6202.613018,610.7839488,17,16,Android,3.154387735160751,101.67885375317631
13186,retained,11,11,109.9279867,1650,0,0,1712.665917,898.5359515,21,19,iPhone,3.1488257854804056,101.66471580358959
3559,,53,53,103.348757,3447,0,12,2404.736194,324.3349582,11,5,iPhone,3.1528303171173064,101.69694157466836
7925,retained,14,12,143.1864045,1523,0,145,3275.710028,1654.623357,24,17,iPhone,3.1610185584333235,101.68728821947865
2820,churned,79,64,81.1066349,75,0,0,3599.622802,1920.286752,9,4,iPhone,3.095577512448871,101.67443459768019
2231,retained,53,51,84.57055593,2630,329,0,1706.409912,1215.23098,29,28,Android,3.145040786461783,101.63318623583909
6866,retained,117,94,176.2925966,1922,38,19,1812.813362,411.4529457,27,24,iPhone,3.1181042892486914,101.67671016374452
13619,retained,74,66,93.10549905,2662,118,0,3583.576052,2823.094753,29,23,iPhone,3.1330492208293945,101.66132069304423
12400,retained,107,87,162.4981054,2135,206,93,781.6821314,273.242581,24,16,Android,3.131370349971544,101.66166422374648
150,retained,33,30,66.8912126,1324,221,0,3991.841876,811.7367455,2,0,iPhone,3.1361502229654685,101.68399994984684
14467,retained,8,8,21.57931999,500,158,10,2248.242871,1846.440532,30,23,Android,3.1377989028339734,101.71198785960999
4649,retained,39,32,158.765419,2553,0,0,2218.50436,814.2422432,19,17,Android,3.1254061734148273,101.69511940881037
10668,retained,118,98,215.9233735,2324,54,10,4656.895013,3151.424552,25,17,iPhone,3.16282966715373,101.68473847991584
11684,,7,7,51.94942809,1127,0,0,4279.983798,800.12238,2,2,iPhone,3.1592406192446467,101.67275182996038
1350,churned,161,146,211.4390835,2037,129,19,2633.248739,1495.323535,2,2,Android,3.1533695947736127,101.65399064222325
4035,retained,133,107,199.4337084,786,0,64,5034.407014,2795.785216,22,17,Android,3.183580874490476,101.62899467960261
12571,retained,65,52,118.7105256,1617,23,36,1714.534605,798.602152,28,26,iPhone,3.112280443889727,101.6935218716417
10774,retained,27,23,96.81232122,487,30,66,2465.495573,1242.058036,10,10,Android,3.130994286951751,101.68320084499301
1953,retained,23,23,35.74097202,2010,47,24,2312.211496,1461.110909,29,22,Android,3.1200182794342974,101.67045734623356
5217,retained,10,8,39.98836781,3063,241,12,7363.968478,1361.225272,11,4,iPhone,3.146618176672832,101.71103352996937
353,retained,60,51,157.9609687,882,252,97,1346.611769,940.6088803,11,11,iPhone,3.142159587454105,101.68189432527308
2680,retained,2,2,227.2907927,1611,22,0,1662.06894,438.3338993,28,22,Android,3.1316240827020767,101.72003065491118
7633,retained,85,69,224.2148441,2171,61,15,743.5334215,258.2692823,23,16,Android,3.147822677119721,101.68381894384464
7136,retained,105,88,198.0920497,3240,179,256,9449.631044,415.1489422,10,7,Android,3.1394731502438065,101.63215325887573
6178,retained,35,31,204.2562592,1959,24,32,2171.161016,270.9510693,21,14,Android,3.185461386544418,101.67723186972937
13774,retained,51,42,155.8422383,3154,380,0,6942.28783,5599.182233,13,7,iPhone,3.1409505440898995,101.67530379168035
1714,churned,147,117,349.1723816,2413,0,5,5509.018539,4199.364784,7,5,iPhone,3.138995290301704,101.68822679418139
12560,retained,16,16,86.14541021,1194,246,32,3853.151793,1827.899577,2,2,Android,3.1041452835645047,101.67943222528024
10442,retained,59,48,88.59960862,2214,91,0,3339.558474,439.9488032,30,22,iPhone,3.133313072850513,101.68477883047426
8063,retained,157,126,199.4018631,1159,382,7,5292.469704,3894.956127,17,17,Android,3.119231211791048,101.68106790777358
14732,churned,165,132,168.5268244,1663,147,147,1389.083954,1047.151837,10,9,iPhone,3.117180729798676,101.66242200859357
12922,retained,12,11,54.68984881,2964,224,0,1224.017881,604.9806433,19,19,Android,3.1271337167612643,101.64965075470083
8550,retained,286,230,543.190088,3237,60,55,1698.354018,1301.373251,24,22,iPhone,3.136398822949472,101.68703739048222
12382,churned,199,159,321.3613657,1612,38,0,12818.63812,4132.027807,3,0,iPhone,3.1503949020411413,101.68665847011542
10286,retained,60,48,69.04175781,1488,0,41,4238.84547,3338.017133,20,16,iPhone,3.1465849601324387,101.65895240816572
14,churned,72,66,401.3518086,2524,54,24,5922.811202,2227.280393,0,0,Android,3.113698288038035,101.69732258208239
13466,retained,13,10,103.9887269,2502,15,0,2224.759149,1659.703319,4,2,iPhone,3.1203256641882975,101.71324479457222
14148,retained,44,36,47.32038078,246,134,0,7041.59319,4716.822008,14,8,iPhone,3.15356711026654,101.69919507296444
11014,retained,22,18,116.7865424,3095,59,25,1192.986038,424.271228,0,0,Android,3.108651192707855,101.69103166454519
533,retained,26,24,92.39278882,3012,0,0,4471.066536,1249.586908,31,23,iPhone,3.1325294187687756,101.70028618938387
7058,retained,155,126,176.5726108,1725,165,0,5636.083494,1463.819235,12,8,iPhone,3.146363663940145,101.6877991639296
2453,churned,39,39,99.62183699,1105,384,0,1357.476281,1028.52103,18,16,Android,3.121183546639995,101.6924801777432
3206,retained,68,54,274.7351273,1028,52,65,10113.95085,4630.996557,2,1,iPhone,3.1598799038266137,101.68093628715337
7457,retained,85,68,160.8410738,2107,134,35,3496.545617,494.8470506,20,16,iPhone,3.1432600863174334,101.70776455377786
11169,retained,27,24,268.6543814,712,116,0,2325.6081,1626.238472,0,0,iPhone,3.148958655312042,101.70152163283264
9979,retained,2,2,56.295483,3166,0,0,11650.46586,3227.007763,19,18,iPhone,3.15360821590166,101.71232653436805
3678,retained,1,1,142.7275872,1634,26,261,405.1686166,46.44288262,4,0,iPhone,3.1394744725326493,101.63977633371461
1743,retained,35,35,53.00881794,2761,302,22,4442.061453,1973.438744,16,11,iPhone,3.110112289710034,101.71579840509284
8414,retained,19,18,72.01435512,2706,111,42,2245.733646,642.0613585,10,6,Android,3.1462076854077674,101.6819654364458
5267,retained,3,3,61.31890602,907,0,0,8757.856758,6691.029832,30,28,iPhone,3.1683698680872423,101.70987858138446
8781,retained,249,210,261.3237777,1545,172,0,2478.172471,704.5479181,1,1,iPhone,3.1511656191785415,101.69208749341786
10274,retained,30,30,42.93464808,232,628,0,3710.527355,2760.939209,29,21,Android,3.142068607730293,101.67936536171962
4948,retained,4,4,98.86734361,1308,0,0,3572.944466,2290.280859,15,15,Android,3.1535267214847873,101.72681992646636
14576,churned,46,46,209.1101196,2434,0,0,5029.264958,2227.980868,9,7,iPhone,3.1332875291895532,101.67328950808125
8846,churned,6,6,131.6910735,2869,0,0,2556.128784,1202.552446,1,1,iPhone,3.1419380734583173,101.67723922264476
568,churned,31,28,75.3017021,2055,802,0,5173.748234,2463.991645,14,9,Android,3.1278855907570127,101.67983472051233
10539,churned,175,149,184.9884211,3287,338,65,3654.121857,1575.493585,3,1,Android,3.1317964748831417,101.68943126763637
31,retained,46,37,98.15654833,2938,372,26,4042.105947,1404.569949,22,17,iPhone,3.137583321849495,101.6715296686604
4852,retained,72,72,241.3567715,1525,153,0,3295.298179,2183.298455,6,6,iPhone,3.152429794314135,101.65573981851774
121,churned,67,55,129.2595571,2922,310,15,2569.150563,1948.197506,11,7,iPhone,3.1339914556512647,101.65409665337516
2816,churned,75,61,486.1269109,2082,162,0,7152.666711,1211.879799,8,4,Android,3.121242072966165,101.66889624751337
7895,retained,23,22,52.73908369,1097,0,3,4338.923282,1131.9768,12,8,iPhone,3.102283193646709,101.62113686537484
1470,retained,209,201,279.5786788,3402,116,0,6779.665684,1193.279027,26,19,iPhone,3.1544360600054833,101.70709576690095
12628,churned,63,56,79.23132613,1117,135,28,5138.825688,2139.187535,17,17,Android,3.1270105511271087,101.68935762612145
6208,retained,1,1,3.392876302,3147,115,58,2761.456027,2195.448514,31,23,iPhone,3.1542174736189357,101.68889644600546
13665,retained,29,29,71.32869737,2418,146,4,2035.708023,1668.577615,26,24,iPhone,3.1629845126897917,101.6751277325249
12435,retained,95,76,230.679766,1600,195,0,6128.725045,2865.302908,19,12,iPhone,3.1606851857360545,101.72615221666268
14761,retained,6,6,201.5522485,696,44,0,1742.639247,702.6671638,5,3,iPhone,3.1635846791136566,101.67362962200448
927,retained,99,79,257.7756346,1838,19,0,2337.859635,1199.036392,5,5,iPhone,3.168502673140658,101.71787331686389
360,retained,30,25,372.3903352,1382,64,0,10803.89921,7725.884441,27,20,iPhone,3.1332052582629526,101.67430187914591
3418,retained,421,338,557.5147843,2476,111,0,3559.629805,1872.965765,30,26,Android,3.1296165748600133,101.66286870088256
7337,retained,9,7,59.68494044,167,439,190,3228.399412,497.8108472,24,23,iPhone,3.1174531932738696,101.68673113102915
4467,retained,38,31,41.88917929,3443,300,46,5062.660379,2958.884091,7,6,iPhone,3.136368756281815,101.7147336525032
732,retained,23,19,41.00080605,2785,14,19,2565.842633,134.8367148,4,1,iPhone,3.135489438748059,101.65846509099083
2813,retained,122,98,177.1599117,1229,8,0,5666.499909,670.634755,29,25,iPhone,3.1830443028936433,101.69982006188258
2984,retained,131,106,192.567072,2447,155,0,2787.63315,730.2618691,10,3,iPhone,3.1129778318598698,101.71790745130107
13878,retained,20,20,97.64342334,397,12,33,2556.849362,1923.527385,5,5,iPhone,3.1733379489230678,101.67820755450697
79,retained,97,84,209.2083212,1980,0,0,4471.194505,2104.72818,22,15,Android,3.137652114936124,101.68362350921478
3819,retained,4,4,61.62840409,2385,256,0,4877.812265,932.5381177,11,6,iPhone,3.1683145282597884,101.69407293716078
2334,retained,19,16,73.98352743,3131,175,0,3917.608788,2567.895509,14,6,Android,3.1705271509258184,101.71877130022717
410,retained,11,11,300.8767586,1197,29,21,6811.243801,2878.603532,15,12,iPhone,3.1195930330117276,101.6603890748513
10744,retained,107,86,129.7225056,873,28,198,4194.940876,2541.005225,8,6,iPhone,3.156953942238851,101.6809915389615
